date (month, day, year): 04-15-2013

magnetic field (T): 0.000000
frequency SR830: 912.400000
oscillator amplitude SR830: 0.200000
harmonic SR830: 2
time, Rcernox1, RCernox2, TCernox1, TCernox2, SR830-R, SR830-Phase, SR830-X, SR830-Y 
3.233623e+03 9.213200e+02 0.000000e+00 2.649978e+01 0.000000e+00 1.974420e-06 -8.691600e+01 1.062237e-07 -1.971561e-06  
3.234309e+03 9.211900e+02 0.000000e+00 2.650391e+01 0.000000e+00 1.974420e-06 -8.730000e+01 9.300792e-08 -1.972228e-06  
3.234989e+03 9.210500e+02 0.000000e+00 2.650836e+01 0.000000e+00 1.974420e-06 -8.730000e+01 9.300792e-08 -1.972228e-06  
3.235678e+03 9.209300e+02 0.000000e+00 2.651217e+01 0.000000e+00 1.974420e-06 -8.710800e+01 9.961638e-08 -1.971905e-06  
3.236357e+03 9.208100e+02 0.000000e+00 2.651599e+01 0.000000e+00 1.966970e-06 -8.671200e+01 1.128154e-07 -1.963732e-06  
3.237036e+03 9.206700e+02 0.000000e+00 2.652044e+01 0.000000e+00 1.974420e-06 -8.652000e+01 1.198475e-07 -1.970779e-06  
3.237715e+03 9.205400e+02 0.000000e+00 2.652458e+01 0.000000e+00 1.966970e-06 -8.631600e+01 1.263850e-07 -1.962905e-06  
3.238394e+03 9.204200e+02 0.000000e+00 2.652840e+01 0.000000e+00 1.959520e-06 -8.630400e+01 1.263158e-07 -1.955444e-06  
3.239092e+03 9.202700e+02 0.000000e+00 2.653317e+01 0.000000e+00 1.959520e-06 -8.609400e+01 1.334820e-07 -1.954968e-06  
3.239771e+03 9.201200e+02 0.000000e+00 2.653795e+01 0.000000e+00 1.959520e-06 -8.609400e+01 1.334820e-07 -1.954968e-06  
3.240449e+03 9.199900e+02 0.000000e+00 2.654209e+01 0.000000e+00 1.952070e-06 -8.608200e+01 1.333824e-07 -1.947508e-06  
3.241131e+03 9.198400e+02 0.000000e+00 2.654687e+01 0.000000e+00 1.952070e-06 -8.608200e+01 1.333824e-07 -1.947508e-06  
3.241812e+03 9.197200e+02 0.000000e+00 2.655070e+01 0.000000e+00 1.952070e-06 -8.608200e+01 1.333824e-07 -1.947508e-06  
3.242507e+03 9.195900e+02 0.000000e+00 2.655484e+01 0.000000e+00 1.952070e-06 -8.628000e+01 1.266516e-07 -1.947957e-06  
3.243187e+03 9.194500e+02 0.000000e+00 2.655931e+01 0.000000e+00 1.959520e-06 -8.609400e+01 1.334820e-07 -1.954968e-06  
3.243867e+03 9.193100e+02 0.000000e+00 2.656377e+01 0.000000e+00 1.959520e-06 -8.609400e+01 1.334820e-07 -1.954968e-06  
3.244558e+03 9.191700e+02 0.000000e+00 2.656824e+01 0.000000e+00 1.959520e-06 -8.591400e+01 1.396231e-07 -1.954539e-06  
3.245238e+03 9.190300e+02 0.000000e+00 2.657271e+01 0.000000e+00 1.959520e-06 -8.572200e+01 1.461720e-07 -1.954060e-06  
3.245930e+03 9.189200e+02 0.000000e+00 2.657622e+01 0.000000e+00 1.959520e-06 -8.552400e+01 1.529239e-07 -1.953544e-06  
3.246610e+03 9.187900e+02 0.000000e+00 2.658038e+01 0.000000e+00 1.959520e-06 -8.572200e+01 1.461720e-07 -1.954060e-06  
3.247290e+03 9.186500e+02 0.000000e+00 2.658485e+01 0.000000e+00 1.959520e-06 -8.590200e+01 1.400324e-07 -1.954510e-06  
3.247978e+03 9.185100e+02 0.000000e+00 2.658933e+01 0.000000e+00 1.959520e-06 -8.610600e+01 1.330726e-07 -1.954996e-06  
3.248659e+03 9.183800e+02 0.000000e+00 2.659348e+01 0.000000e+00 1.966970e-06 -8.612400e+01 1.329620e-07 -1.962471e-06  
3.249348e+03 9.182800e+02 0.000000e+00 2.659668e+01 0.000000e+00 1.966970e-06 -8.632800e+01 1.259739e-07 -1.962932e-06  
3.250028e+03 9.181500e+02 0.000000e+00 2.660084e+01 0.000000e+00 1.981870e-06 -8.614800e+01 1.331409e-07 -1.977393e-06  
3.250708e+03 9.180300e+02 0.000000e+00 2.660468e+01 0.000000e+00 2.004220e-06 -8.599800e+01 1.398771e-07 -1.999333e-06  
3.251393e+03 9.179000e+02 0.000000e+00 2.660884e+01 0.000000e+00 2.011670e-06 -8.564400e+01 1.527930e-07 -2.005859e-06  
3.252075e+03 9.177600e+02 0.000000e+00 2.661332e+01 0.000000e+00 2.019120e-06 -8.564400e+01 1.533589e-07 -2.013288e-06  
3.252764e+03 9.176400e+02 0.000000e+00 2.661717e+01 0.000000e+00 2.011670e-06 -8.563200e+01 1.532131e-07 -2.005827e-06  
3.253445e+03 9.175100e+02 0.000000e+00 2.662133e+01 0.000000e+00 1.996770e-06 -8.579400e+01 1.464484e-07 -1.991392e-06  
3.254125e+03 9.173700e+02 0.000000e+00 2.662582e+01 0.000000e+00 1.989320e-06 -8.557200e+01 1.535880e-07 -1.983382e-06  
3.254811e+03 9.172300e+02 0.000000e+00 2.663030e+01 0.000000e+00 1.974420e-06 -8.536200e+01 1.596516e-07 -1.967955e-06  
3.255488e+03 9.171000e+02 0.000000e+00 2.663447e+01 0.000000e+00 1.959520e-06 -8.551200e+01 1.533330e-07 -1.953512e-06  
3.256181e+03 9.169900e+02 0.000000e+00 2.663800e+01 0.000000e+00 1.952070e-06 -8.549400e+01 1.533614e-07 -1.946036e-06  
3.256862e+03 9.168600e+02 0.000000e+00 2.664217e+01 0.000000e+00 1.944620e-06 -8.528400e+01 1.598805e-07 -1.938036e-06  
3.257543e+03 9.167200e+02 0.000000e+00 2.664667e+01 0.000000e+00 1.937170e-06 -8.546400e+01 1.532020e-07 -1.931102e-06  
3.258229e+03 9.165900e+02 0.000000e+00 2.665084e+01 0.000000e+00 1.929710e-06 -8.545200e+01 1.530149e-07 -1.923634e-06  
3.258911e+03 9.164600e+02 0.000000e+00 2.665501e+01 0.000000e+00 1.922260e-06 -8.563200e+01 1.464035e-07 -1.916677e-06  
3.259597e+03 9.163500e+02 0.000000e+00 2.665855e+01 0.000000e+00 1.899910e-06 -8.578800e+01 1.395428e-07 -1.894779e-06  
3.260280e+03 9.162200e+02 0.000000e+00 2.666272e+01 0.000000e+00 1.899910e-06 -8.577000e+01 1.401381e-07 -1.894735e-06  
3.260959e+03 9.161000e+02 0.000000e+00 2.666658e+01 0.000000e+00 1.899910e-06 -8.557200e+01 1.466850e-07 -1.894239e-06  
3.261646e+03 9.159800e+02 0.000000e+00 2.667044e+01 0.000000e+00 1.899910e-06 -8.558400e+01 1.462882e-07 -1.894270e-06  
3.262328e+03 9.158500e+02 0.000000e+00 2.667462e+01 0.000000e+00 1.907360e-06 -8.540400e+01 1.528355e-07 -1.901227e-06  
3.263015e+03 9.157300e+02 0.000000e+00 2.667848e+01 0.000000e+00 1.907360e-06 -8.520600e+01 1.594047e-07 -1.900687e-06  
3.263695e+03 9.156000e+02 0.000000e+00 2.668266e+01 0.000000e+00 1.899910e-06 -8.498400e+01 1.661166e-07 -1.892634e-06  
3.264374e+03 9.154800e+02 0.000000e+00 2.668652e+01 0.000000e+00 1.899910e-06 -8.498400e+01 1.661166e-07 -1.892634e-06  
3.265061e+03 9.153600e+02 0.000000e+00 2.669039e+01 0.000000e+00 1.899910e-06 -8.498400e+01 1.661166e-07 -1.892634e-06  
3.265740e+03 9.152500e+02 0.000000e+00 2.669393e+01 0.000000e+00 1.914810e-06 -8.502000e+01 1.662208e-07 -1.907582e-06  
3.266432e+03 9.151500e+02 0.000000e+00 2.669715e+01 0.000000e+00 1.922260e-06 -8.503800e+01 1.662659e-07 -1.915056e-06  
3.267113e+03 9.150200e+02 0.000000e+00 2.670134e+01 0.000000e+00 1.922260e-06 -8.503800e+01 1.662659e-07 -1.915056e-06  
3.267791e+03 9.148800e+02 0.000000e+00 2.670585e+01 0.000000e+00 1.922260e-06 -8.503800e+01 1.662659e-07 -1.915056e-06  
3.268477e+03 9.147500e+02 0.000000e+00 2.671004e+01 0.000000e+00 1.929710e-06 -8.485800e+01 1.729491e-07 -1.921944e-06  
3.269158e+03 9.146200e+02 0.000000e+00 2.671423e+01 0.000000e+00 1.929710e-06 -8.507400e+01 1.657023e-07 -1.922582e-06  
3.269849e+03 9.145100e+02 0.000000e+00 2.671778e+01 0.000000e+00 1.944620e-06 -8.548200e+01 1.531822e-07 -1.938577e-06  
3.270530e+03 9.143800e+02 0.000000e+00 2.672197e+01 0.000000e+00 1.944620e-06 -8.607000e+01 1.332797e-07 -1.940047e-06  
3.271209e+03 9.142600e+02 0.000000e+00 2.672585e+01 0.000000e+00 1.944620e-06 -8.667000e+01 1.129567e-07 -1.941337e-06  
3.271895e+03 9.141400e+02 0.000000e+00 2.672972e+01 0.000000e+00 1.959520e-06 -8.688600e+01 1.064466e-07 -1.956627e-06  
3.272577e+03 9.140100e+02 0.000000e+00 2.673392e+01 0.000000e+00 1.959520e-06 -8.709000e+01 9.947944e-08 -1.956993e-06  
3.273266e+03 9.139100e+02 0.000000e+00 2.673715e+01 0.000000e+00 1.974420e-06 -8.672400e+01 1.128299e-07 -1.971193e-06  
3.273948e+03 9.137700e+02 0.000000e+00 2.674167e+01 0.000000e+00 1.974420e-06 -8.632800e+01 1.264510e-07 -1.970367e-06  
3.274627e+03 9.136500e+02 0.000000e+00 2.674555e+01 0.000000e+00 1.966970e-06 -8.592600e+01 1.397430e-07 -1.962000e-06  
3.275313e+03 9.135200e+02 0.000000e+00 2.674975e+01 0.000000e+00 1.959520e-06 -8.570400e+01 1.467859e-07 -1.954014e-06  
3.276000e+03 9.134000e+02 0.000000e+00 2.675363e+01 0.000000e+00 1.952070e-06 -8.569200e+01 1.466355e-07 -1.946555e-06  
3.276681e+03 9.133000e+02 0.000000e+00 2.675687e+01 0.000000e+00 1.952070e-06 -8.589000e+01 1.399078e-07 -1.947050e-06  
3.277361e+03 9.131700e+02 0.000000e+00 2.676107e+01 0.000000e+00 1.944620e-06 -8.567400e+01 1.466851e-07 -1.939080e-06  
3.278041e+03 9.130600e+02 0.000000e+00 2.676463e+01 0.000000e+00 1.929710e-06 -8.545200e+01 1.530149e-07 -1.923634e-06  
3.278722e+03 9.129400e+02 0.000000e+00 2.676852e+01 0.000000e+00 1.922260e-06 -8.543400e+01 1.530261e-07 -1.916159e-06  
3.279403e+03 9.128100e+02 0.000000e+00 2.677273e+01 0.000000e+00 1.922260e-06 -8.563200e+01 1.464035e-07 -1.916677e-06  
3.280098e+03 9.127200e+02 0.000000e+00 2.677564e+01 0.000000e+00 1.922260e-06 -8.563200e+01 1.464035e-07 -1.916677e-06  
3.280777e+03 9.126200e+02 0.000000e+00 2.677888e+01 0.000000e+00 1.922260e-06 -8.583000e+01 1.397790e-07 -1.917171e-06  
3.281455e+03 9.124900e+02 0.000000e+00 2.678309e+01 0.000000e+00 1.914810e-06 -8.581200e+01 1.398373e-07 -1.909697e-06  
3.282137e+03 9.123700e+02 0.000000e+00 2.678698e+01 0.000000e+00 1.907360e-06 -8.580000e+01 1.396916e-07 -1.902238e-06  
3.282817e+03 9.122500e+02 0.000000e+00 2.679087e+01 0.000000e+00 1.922260e-06 -8.602800e+01 1.331530e-07 -1.917643e-06  
3.283513e+03 9.121500e+02 0.000000e+00 2.679412e+01 0.000000e+00 1.922260e-06 -8.602800e+01 1.331530e-07 -1.917643e-06  
3.284194e+03 9.120200e+02 0.000000e+00 2.679833e+01 0.000000e+00 1.922260e-06 -8.622600e+01 1.265253e-07 -1.918091e-06  
3.284874e+03 9.119100e+02 0.000000e+00 2.680190e+01 0.000000e+00 1.929710e-06 -8.643600e+01 1.199574e-07 -1.925978e-06  
3.285555e+03 9.117800e+02 0.000000e+00 2.680612e+01 0.000000e+00 1.929710e-06 -8.643600e+01 1.199574e-07 -1.925978e-06  
3.286238e+03 9.116600e+02 0.000000e+00 2.681002e+01 0.000000e+00 1.922260e-06 -8.642400e+01 1.198961e-07 -1.918517e-06  
3.286933e+03 9.115600e+02 0.000000e+00 2.681326e+01 0.000000e+00 1.914810e-06 -8.641200e+01 1.198317e-07 -1.911057e-06  
3.287616e+03 9.114400e+02 0.000000e+00 2.681716e+01 0.000000e+00 1.907360e-06 -8.619600e+01 1.265411e-07 -1.903158e-06  
3.288296e+03 9.113100e+02 0.000000e+00 2.682138e+01 0.000000e+00 1.899910e-06 -8.597400e+01 1.333911e-07 -1.895222e-06  
3.288983e+03 9.112000e+02 0.000000e+00 2.682496e+01 0.000000e+00 1.885000e-06 -8.574000e+01 1.400226e-07 -1.879792e-06  
3.289665e+03 9.110800e+02 0.000000e+00 2.682886e+01 0.000000e+00 1.870100e-06 -8.550600e+01 1.465311e-07 -1.864350e-06  
3.290352e+03 9.109900e+02 0.000000e+00 2.683179e+01 0.000000e+00 1.855200e-06 -8.547600e+01 1.463320e-07 -1.849420e-06  
3.291033e+03 9.108600e+02 0.000000e+00 2.683601e+01 0.000000e+00 1.847750e-06 -8.545800e+01 1.463231e-07 -1.841947e-06  
3.291716e+03 9.107400e+02 0.000000e+00 2.683992e+01 0.000000e+00 1.847750e-06 -8.545800e+01 1.463231e-07 -1.841947e-06  
3.292401e+03 9.106300e+02 0.000000e+00 2.684350e+01 0.000000e+00 1.855200e-06 -8.568000e+01 1.397463e-07 -1.849929e-06  
3.293083e+03 9.105200e+02 0.000000e+00 2.684708e+01 0.000000e+00 1.862650e-06 -8.569800e+01 1.397240e-07 -1.857402e-06  
3.293769e+03 9.104200e+02 0.000000e+00 2.685033e+01 0.000000e+00 1.870100e-06 -8.591400e+01 1.332516e-07 -1.865347e-06  
3.294465e+03 9.103000e+02 0.000000e+00 2.685424e+01 0.000000e+00 1.877550e-06 -8.593200e+01 1.331941e-07 -1.872820e-06  
3.295147e+03 9.101800e+02 0.000000e+00 2.685815e+01 0.000000e+00 1.899910e-06 -8.577000e+01 1.401381e-07 -1.894735e-06  
3.295827e+03 9.100600e+02 0.000000e+00 2.686206e+01 0.000000e+00 1.899910e-06 -8.557200e+01 1.466850e-07 -1.894239e-06  
3.296509e+03 9.099500e+02 0.000000e+00 2.686564e+01 0.000000e+00 1.899910e-06 -8.536800e+01 1.534284e-07 -1.893705e-06  
3.297189e+03 9.098500e+02 0.000000e+00 2.686890e+01 0.000000e+00 1.892450e-06 -8.535600e+01 1.532210e-07 -1.886237e-06  
3.297884e+03 9.097600e+02 0.000000e+00 2.687184e+01 0.000000e+00 1.892450e-06 -8.535600e+01 1.532210e-07 -1.886237e-06  
3.298564e+03 9.096400e+02 0.000000e+00 2.687575e+01 0.000000e+00 1.885000e-06 -8.513400e+01 1.598964e-07 -1.878206e-06  
3.299245e+03 9.095200e+02 0.000000e+00 2.687967e+01 0.000000e+00 1.877550e-06 -8.511600e+01 1.598521e-07 -1.870733e-06  
3.299925e+03 9.094100e+02 0.000000e+00 2.688326e+01 0.000000e+00 1.885000e-06 -8.513400e+01 1.598964e-07 -1.878206e-06  
3.300605e+03 9.093100e+02 0.000000e+00 2.688652e+01 0.000000e+00 1.885000e-06 -8.513400e+01 1.598964e-07 -1.878206e-06  
3.301300e+03 9.091900e+02 0.000000e+00 2.689044e+01 0.000000e+00 1.892450e-06 -8.515200e+01 1.599359e-07 -1.885680e-06  
3.301981e+03 9.090700e+02 0.000000e+00 2.689436e+01 0.000000e+00 1.899910e-06 -8.517000e+01 1.599717e-07 -1.893163e-06  
3.302661e+03 9.089700e+02 0.000000e+00 2.689762e+01 0.000000e+00 1.899910e-06 -8.538600e+01 1.528335e-07 -1.893753e-06  
3.303344e+03 9.088600e+02 0.000000e+00 2.690122e+01 0.000000e+00 1.907360e-06 -8.599800e+01 1.331171e-07 -1.902709e-06  
3.304025e+03 9.087400e+02 0.000000e+00 2.690514e+01 0.000000e+00 1.914810e-06 -8.641200e+01 1.198317e-07 -1.911057e-06  
3.304722e+03 9.086400e+02 0.000000e+00 2.690841e+01 0.000000e+00 1.907360e-06 -8.679600e+01 1.066047e-07 -1.904379e-06  
3.305405e+03 9.085300e+02 0.000000e+00 2.691200e+01 0.000000e+00 1.899910e-06 -8.719800e+01 9.287641e-08 -1.897639e-06  
3.306087e+03 9.084200e+02 0.000000e+00 2.691560e+01 0.000000e+00 1.899910e-06 -8.698800e+01 9.983098e-08 -1.897285e-06  
3.306772e+03 9.083000e+02 0.000000e+00 2.691953e+01 0.000000e+00 1.892450e-06 -8.677800e+01 1.063649e-07 -1.889459e-06  
3.307453e+03 9.081900e+02 0.000000e+00 2.692313e+01 0.000000e+00 1.885000e-06 -8.614200e+01 1.268302e-07 -1.880728e-06  
3.308140e+03 9.081000e+02 0.000000e+00 2.692607e+01 0.000000e+00 1.877550e-06 -8.572800e+01 1.398613e-07 -1.872334e-06  
3.308820e+03 9.079900e+02 0.000000e+00 2.692967e+01 0.000000e+00 1.870100e-06 -8.571000e+01 1.398922e-07 -1.864860e-06  
3.309500e+03 9.078800e+02 0.000000e+00 2.693327e+01 0.000000e+00 1.877550e-06 -8.593200e+01 1.331941e-07 -1.872820e-06  
3.310188e+03 9.077700e+02 0.000000e+00 2.693688e+01 0.000000e+00 1.885000e-06 -8.634600e+01 1.201331e-07 -1.881168e-06  
3.310869e+03 9.076600e+02 0.000000e+00 2.694048e+01 0.000000e+00 1.885000e-06 -8.655000e+01 1.134345e-07 -1.881584e-06  
3.311556e+03 9.076000e+02 0.000000e+00 2.694245e+01 0.000000e+00 1.892450e-06 -8.636400e+01 1.200146e-07 -1.888641e-06  
3.312238e+03 9.074800e+02 0.000000e+00 2.694638e+01 0.000000e+00 1.899910e-06 -8.598600e+01 1.329941e-07 -1.895249e-06  
3.312920e+03 9.073600e+02 0.000000e+00 2.695031e+01 0.000000e+00 1.899910e-06 -8.578800e+01 1.395428e-07 -1.894779e-06  
3.313606e+03 9.072500e+02 0.000000e+00 2.695392e+01 0.000000e+00 1.907360e-06 -8.580000e+01 1.396916e-07 -1.902238e-06  
3.314287e+03 9.071300e+02 0.000000e+00 2.695786e+01 0.000000e+00 1.907360e-06 -8.599800e+01 1.331171e-07 -1.902709e-06  
3.314973e+03 9.070400e+02 0.000000e+00 2.696081e+01 0.000000e+00 1.922260e-06 -8.622600e+01 1.265253e-07 -1.918091e-06  
3.315653e+03 9.069400e+02 0.000000e+00 2.696409e+01 0.000000e+00 1.922260e-06 -8.662200e+01 1.132655e-07 -1.918920e-06  
3.316335e+03 9.068200e+02 0.000000e+00 2.696803e+01 0.000000e+00 1.899910e-06 -8.698800e+01 9.983098e-08 -1.897285e-06  
3.317023e+03 9.067100e+02 0.000000e+00 2.697164e+01 0.000000e+00 1.877550e-06 -8.715600e+01 9.315799e-08 -1.875237e-06  
3.317706e+03 9.066000e+02 0.000000e+00 2.697525e+01 0.000000e+00 1.862650e-06 -8.693400e+01 9.962618e-08 -1.859984e-06  
3.318391e+03 9.065100e+02 0.000000e+00 2.697821e+01 0.000000e+00 1.862650e-06 -8.673000e+01 1.062480e-07 -1.859617e-06  
3.319089e+03 9.064000e+02 0.000000e+00 2.698182e+01 0.000000e+00 1.862650e-06 -8.631000e+01 1.198767e-07 -1.858788e-06  
3.319771e+03 9.062900e+02 0.000000e+00 2.698544e+01 0.000000e+00 1.870100e-06 -8.611800e+01 1.266092e-07 -1.865809e-06  
3.320452e+03 9.061900e+02 0.000000e+00 2.698873e+01 0.000000e+00 1.877550e-06 -8.593200e+01 1.331941e-07 -1.872820e-06  
3.321139e+03 9.060900e+02 0.000000e+00 2.699201e+01 0.000000e+00 1.877550e-06 -8.593200e+01 1.331941e-07 -1.872820e-06  
3.321823e+03 9.059700e+02 0.000000e+00 2.699596e+01 0.000000e+00 1.855200e-06 -8.568000e+01 1.397463e-07 -1.849929e-06  
3.322511e+03 9.058800e+02 0.000000e+00 2.699892e+01 0.000000e+00 1.840300e-06 -8.565000e+01 1.395847e-07 -1.834999e-06  
3.323193e+03 9.057800e+02 0.000000e+00 2.700221e+01 0.000000e+00 1.847750e-06 -8.545800e+01 1.463231e-07 -1.841947e-06  
3.323874e+03 9.056700e+02 0.000000e+00 2.700583e+01 0.000000e+00 1.855200e-06 -8.527200e+01 1.529159e-07 -1.848887e-06  
3.324560e+03 9.055600e+02 0.000000e+00 2.700945e+01 0.000000e+00 1.862650e-06 -8.529000e+01 1.529468e-07 -1.856360e-06  
3.325243e+03 9.054600e+02 0.000000e+00 2.701274e+01 0.000000e+00 1.877550e-06 -8.552400e+01 1.465268e-07 -1.871824e-06  
3.325927e+03 9.053800e+02 0.000000e+00 2.701538e+01 0.000000e+00 1.885000e-06 -8.574000e+01 1.400226e-07 -1.879792e-06  
3.326610e+03 9.052900e+02 0.000000e+00 2.701834e+01 0.000000e+00 1.877550e-06 -8.572800e+01 1.398613e-07 -1.872334e-06  
3.327296e+03 9.051800e+02 0.000000e+00 2.702197e+01 0.000000e+00 1.877550e-06 -8.552400e+01 1.465268e-07 -1.871824e-06  
3.327977e+03 9.050700e+02 0.000000e+00 2.702559e+01 0.000000e+00 1.870100e-06 -8.550600e+01 1.465311e-07 -1.864350e-06  
3.328659e+03 9.049600e+02 0.000000e+00 2.702922e+01 0.000000e+00 1.870100e-06 -8.572800e+01 1.393064e-07 -1.864904e-06  
3.329344e+03 9.048700e+02 0.000000e+00 2.703219e+01 0.000000e+00 1.885000e-06 -8.574000e+01 1.400226e-07 -1.879792e-06  
3.330023e+03 9.047600e+02 0.000000e+00 2.703581e+01 0.000000e+00 1.885000e-06 -8.634600e+01 1.201331e-07 -1.881168e-06  
3.330704e+03 9.046600e+02 0.000000e+00 2.703911e+01 0.000000e+00 1.877550e-06 -8.675400e+01 1.063127e-07 -1.874538e-06  
3.331391e+03 9.045600e+02 0.000000e+00 2.704241e+01 0.000000e+00 1.885000e-06 -8.696400e+01 9.983602e-08 -1.882354e-06  
3.332074e+03 9.044500e+02 0.000000e+00 2.704604e+01 0.000000e+00 1.885000e-06 -8.676600e+01 1.063404e-07 -1.881998e-06  
3.332762e+03 9.043600e+02 0.000000e+00 2.704901e+01 0.000000e+00 1.885000e-06 -8.655000e+01 1.134345e-07 -1.881584e-06  
3.333459e+03 9.042500e+02 0.000000e+00 2.705264e+01 0.000000e+00 1.877550e-06 -8.632200e+01 1.204432e-07 -1.873683e-06  
3.334141e+03 9.041500e+02 0.000000e+00 2.705595e+01 0.000000e+00 1.862650e-06 -8.590200e+01 1.331099e-07 -1.857888e-06  
3.334824e+03 9.040600e+02 0.000000e+00 2.705892e+01 0.000000e+00 1.855200e-06 -8.608800e+01 1.265696e-07 -1.850877e-06  
3.335513e+03 9.039700e+02 0.000000e+00 2.706189e+01 0.000000e+00 1.840300e-06 -8.626800e+01 1.197845e-07 -1.836397e-06  
3.336154e+03 9.038700e+02 0.000000e+00 2.706520e+01 0.000000e+00 1.832850e-06 -8.603400e+01 1.267681e-07 -1.828461e-06  
3.336789e+03 9.037700e+02 0.000000e+00 2.706850e+01 0.000000e+00 1.832850e-06 -8.582400e+01 1.334689e-07 -1.827984e-06  
3.337484e+03 9.036800e+02 0.000000e+00 2.707148e+01 0.000000e+00 1.832850e-06 -8.563200e+01 1.395938e-07 -1.827526e-06  
3.338184e+03 9.035700e+02 0.000000e+00 2.707512e+01 0.000000e+00 1.847750e-06 -8.545800e+01 1.463231e-07 -1.841947e-06  
3.338865e+03 9.034700e+02 0.000000e+00 2.707842e+01 0.000000e+00 1.847750e-06 -8.525400e+01 1.528803e-07 -1.841415e-06  
3.339549e+03 9.033700e+02 0.000000e+00 2.708173e+01 0.000000e+00 1.847750e-06 -8.505000e+01 1.594356e-07 -1.840859e-06  
3.340234e+03 9.032800e+02 0.000000e+00 2.708471e+01 0.000000e+00 1.847750e-06 -8.523600e+01 1.534588e-07 -1.841366e-06  
3.340918e+03 9.032000e+02 0.000000e+00 2.708736e+01 0.000000e+00 1.847750e-06 -8.587200e+01 1.330101e-07 -1.842956e-06  
3.341605e+03 9.031000e+02 0.000000e+00 2.709067e+01 0.000000e+00 1.870100e-06 -8.652600e+01 1.133198e-07 -1.866664e-06  
3.342286e+03 9.029900e+02 0.000000e+00 2.709431e+01 0.000000e+00 1.885000e-06 -8.737200e+01 8.642946e-08 -1.883018e-06  
3.342970e+03 9.028800e+02 0.000000e+00 2.709795e+01 0.000000e+00 1.899910e-06 -8.799000e+01 6.663730e-08 -1.898741e-06  
3.343657e+03 9.027900e+02 0.000000e+00 2.710094e+01 0.000000e+00 1.914810e-06 -8.860800e+01 4.651570e-08 -1.914245e-06  
3.344341e+03 9.026900e+02 0.000000e+00 2.710425e+01 0.000000e+00 1.937170e-06 -8.921400e+01 2.657382e-08 -1.936988e-06  
3.345024e+03 9.026000e+02 0.000000e+00 2.710723e+01 0.000000e+00 1.944620e-06 -8.961000e+01 1.323651e-08 -1.944575e-06  
3.345722e+03 9.025000e+02 0.000000e+00 2.711055e+01 0.000000e+00 1.937170e-06 -8.960400e+01 1.338865e-08 -1.937124e-06  
3.346404e+03 9.024000e+02 0.000000e+00 2.711386e+01 0.000000e+00 1.922260e-06 -8.940600e+01 1.992820e-08 -1.922157e-06  
3.347086e+03 9.023000e+02 0.000000e+00 2.711718e+01 0.000000e+00 1.907360e-06 -8.920200e+01 2.656433e-08 -1.907175e-06  
3.347773e+03 9.022000e+02 0.000000e+00 2.712050e+01 0.000000e+00 1.907360e-06 -8.920200e+01 2.656433e-08 -1.907175e-06  
3.348457e+03 9.021000e+02 0.000000e+00 2.712381e+01 0.000000e+00 1.899910e-06 -8.940000e+01 1.989545e-08 -1.899806e-06  
3.349143e+03 9.020200e+02 0.000000e+00 2.712647e+01 0.000000e+00 1.899910e-06 -8.980200e+01 6.565605e-09 -1.899899e-06  
3.349824e+03 9.019200e+02 0.000000e+00 2.712979e+01 0.000000e+00 1.899910e-06 -9.000000e+01 1.163321e-22 -1.899910e-06  
3.350502e+03 9.018100e+02 0.000000e+00 2.713344e+01 0.000000e+00 1.885000e-06 -9.000000e+01 1.154191e-22 -1.885000e-06  
3.351182e+03 9.017200e+02 0.000000e+00 2.713643e+01 0.000000e+00 1.877550e-06 -8.979600e+01 6.684949e-09 -1.877538e-06  
3.351863e+03 9.016200e+02 0.000000e+00 2.713975e+01 0.000000e+00 1.870100e-06 -8.959200e+01 1.331676e-08 -1.870053e-06  
3.352561e+03 9.015400e+02 0.000000e+00 2.714241e+01 0.000000e+00 1.855200e-06 -8.917800e+01 2.661491e-08 -1.855009e-06  
3.353260e+03 9.014400e+02 0.000000e+00 2.714573e+01 0.000000e+00 1.840300e-06 -8.875800e+01 3.988904e-08 -1.839868e-06  
3.353940e+03 9.013400e+02 0.000000e+00 2.714906e+01 0.000000e+00 1.840300e-06 -8.834400e+01 5.318215e-08 -1.839531e-06  
3.354621e+03 9.012400e+02 0.000000e+00 2.715238e+01 0.000000e+00 1.855200e-06 -8.815200e+01 5.982666e-08 -1.854235e-06  
3.355308e+03 9.011800e+02 0.000000e+00 2.715438e+01 0.000000e+00 1.855200e-06 -8.774400e+01 7.302894e-08 -1.853762e-06  
3.355991e+03 9.010800e+02 0.000000e+00 2.715770e+01 0.000000e+00 1.847750e-06 -8.794200e+01 6.635483e-08 -1.846558e-06  
3.356681e+03 9.009900e+02 0.000000e+00 2.716070e+01 0.000000e+00 1.832850e-06 -8.812800e+01 5.987325e-08 -1.831872e-06  
3.357362e+03 9.008900e+02 0.000000e+00 2.716402e+01 0.000000e+00 1.817950e-06 -8.811000e+01 5.995734e-08 -1.816961e-06  
3.358045e+03 9.007900e+02 0.000000e+00 2.716735e+01 0.000000e+00 1.803050e-06 -8.809800e+01 5.984335e-08 -1.802057e-06  
3.358732e+03 9.006900e+02 0.000000e+00 2.717068e+01 0.000000e+00 1.803050e-06 -8.810400e+01 5.965464e-08 -1.802063e-06  
